cell_id,lat_cell,lng_cell,cafes,avg_rating,share_high,avg_sentiment
"25.181,55.27",25.181,55.27,2,4.55,0.5,0.3925495580050202
"25.181,55.271",25.181,55.271,1,4.1,0.0,
"25.181,55.278",25.181,55.278,1,5.0,1.0,0.5140189393939394
"25.181,55.279",25.181,55.279,1,4.8,0.0,0.4549897443826015
"25.181,55.331",25.181,55.331,1,4.9,1.0,0.4298814814814815
"25.182,55.236",25.182,55.236,1,4.5,0.0,0.4970894179894181
"25.182,55.275",25.182,55.275,1,4.1,0.0,0.4858035714285714
"25.182,55.279",25.182,55.279,1,4.5,1.0,0.3751579365079365
"25.182,55.381",25.182,55.381,1,4.4,1.0,0.5162496531246531
"25.183,55.223",25.183,55.223,1,4.5,0.0,0.5183485663082437
"25.183,55.255",25.183,55.255,1,4.6,1.0,0.3885019517519517
"25.183,55.26",25.183,55.26,1,4.8,0.0,0.3724123376623376
"25.183,55.261",25.183,55.261,2,4.9,0.5,0.4337281746031746
"25.183,55.266",25.183,55.266,1,4.6,0.0,0.4462599918599919
"25.183,55.272",25.183,55.272,1,4.9,0.0,
"25.183,55.283",25.183,55.283,4,4.775,1.0,0.4247859837211399
"25.184,55.226",25.184,55.226,1,3.7,0.0,
"25.184,55.238",25.184,55.238,1,4.8,1.0,0.3169398161178346
"25.184,55.254",25.184,55.254,3,4.333333333333333,0.3333333333333333,0.46350667377641513
"25.184,55.255",25.184,55.255,2,4.25,0.5,0.4073822443091202
"25.184,55.256",25.184,55.256,2,4.65,0.0,0.2367550698620551
"25.184,55.257",25.184,55.257,1,4.7,1.0,0.431282427492742
"25.184,55.26",25.184,55.26,1,5.0,0.0,
"25.184,55.261",25.184,55.261,1,4.7,0.0,0.3877794612794613
"25.184,55.264",25.184,55.264,1,4.0,0.0,
"25.184,55.265",25.184,55.265,1,4.6,1.0,0.3970850490196078
"25.184,55.275",25.184,55.275,2,4.65,1.0,0.4197506280792547
"25.184,55.418",25.184,55.418,1,4.5,0.0,
"25.185,55.258",25.185,55.258,2,4.55,0.5,0.4252354501310093
"25.185,55.262",25.185,55.262,1,4.8,1.0,0.4487630952380952
"25.185,55.277",25.185,55.277,1,3.9,0.0,
"25.185,55.279",25.185,55.279,2,4.5,0.0,0.3590112291236226
"25.185,55.28",25.185,55.28,4,4.5,0.25,0.35957869148047716
"25.185,55.281",25.185,55.281,1,4.3,0.0,0.4661564625850339
"25.185,55.292",25.185,55.292,1,4.4,1.0,0.4635854978354978
"25.185,55.298",25.185,55.298,1,4.8,1.0,0.3469775132275132
"25.185,55.385",25.185,55.385,1,4.7,0.0,0.3953398569023569
"25.186,55.229",25.186,55.229,1,4.4,1.0,0.3718093885281385
"25.186,55.239",25.186,55.239,1,4.7,0.0,
"25.186,55.24",25.186,55.24,1,4.6,1.0,0.3563696310507674
"25.186,55.241",25.186,55.241,1,5.0,0.0,
"25.186,55.257",25.186,55.257,1,4.9,0.0,
"25.186,55.258",25.186,55.258,3,4.533333333333334,0.3333333333333333,0.42350826137947345
"25.186,55.26",25.186,55.26,3,4.3999999999999995,0.0,
"25.186,55.263",25.186,55.263,2,5.0,0.0,
"25.186,55.264",25.186,55.264,4,4.875,0.5,0.4227188970823288
"25.186,55.265",25.186,55.265,1,4.1,0.0,0.4570416666666667
"25.186,55.273",25.186,55.273,3,4.733333333333333,0.6666666666666666,0.46064077263316394
"25.186,55.274",25.186,55.274,2,4.35,0.0,0.4312953891346748
"25.186,55.276",25.186,55.276,1,4.5,1.0,0.4725245806824754
"25.186,55.28",25.186,55.28,1,4.8,1.0,0.5158592241092241
"25.186,55.286",25.186,55.286,1,4.1,0.0,0.3097380952380952
"25.186,55.291",25.186,55.291,1,4.9,1.0,0.4452461899010812
"25.186,55.292",25.186,55.292,3,4.633333333333333,0.0,0.4625180461073318
"25.186,55.372",25.186,55.372,1,4.8,0.0,
"25.186,55.38",25.186,55.38,1,4.6,1.0,0.4516136363636363
"25.187,55.257",25.187,55.257,1,4.5,0.0,0.2286218614718614
"25.187,55.261",25.187,55.261,1,3.4,0.0,0.1676275391275391
"25.187,55.268",25.187,55.268,2,4.45,1.0,0.3728572758511617
"25.187,55.27",25.187,55.27,1,4.3,1.0,0.4753053774928775
"25.187,55.271",25.187,55.271,4,4.3,0.75,0.34094364763323093
"25.187,55.272",25.187,55.272,2,4.85,1.0,0.4323677741080758
"25.187,55.277",25.187,55.277,1,4.3,0.0,0.3189067378328742
"25.187,55.281",25.187,55.281,1,3.9,0.0,0.1352667410714286
"25.187,55.284",25.187,55.284,1,4.7,1.0,0.3420485347985348
"25.187,55.38",25.187,55.38,1,4.8,0.0,0.3756730158730159
"25.188,55.253",25.188,55.253,1,4.8,0.0,
"25.188,55.258",25.188,55.258,1,4.3,0.0,0.4729047619047619
"25.188,55.264",25.188,55.264,1,4.4,0.0,
"25.188,55.267",25.188,55.267,2,4.65,0.5,0.3273828671328672
"25.188,55.271",25.188,55.271,1,4.2,0.0,0.3814487179487179
"25.188,55.281",25.188,55.281,1,4.8,0.0,
"25.188,55.289",25.188,55.289,2,4.4,0.5,0.408529761904762
"25.188,55.297",25.188,55.297,2,4.15,1.0,0.40642695100749915
"25.188,55.298",25.188,55.298,1,4.5,1.0,0.2568331575831576
"25.188,55.385",25.188,55.385,1,4.4,0.0,0.2214903439153439
"25.188,55.408",25.188,55.408,1,4.4,0.0,0.3241414141414142
"25.188,55.409",25.188,55.409,1,4.3,0.0,0.2798353174603175
"25.189,55.231",25.189,55.231,1,4.7,1.0,0.3134679653679654
"25.189,55.24",25.189,55.24,1,4.8,0.0,0.4353223886328725
"25.189,55.253",25.189,55.253,1,5.0,0.0,
"25.189,55.255",25.189,55.255,1,4.3,1.0,0.4669755244755245
"25.189,55.26",25.189,55.26,1,4.7,0.0,0.3359456271241985
"25.189,55.263",25.189,55.263,1,5.0,0.0,
"25.189,55.265",25.189,55.265,3,4.566666666666666,0.0,0.27283090645747454
"25.189,55.267",25.189,55.267,5,4.340000000000001,0.8,0.3069923042600674
"25.189,55.268",25.189,55.268,1,4.6,0.0,0.4868489417989418
"25.189,55.27",25.189,55.27,1,4.8,0.0,
"25.189,55.289",25.189,55.289,1,4.1,0.0,
"25.189,55.297",25.189,55.297,3,4.466666666666667,1.0,0.30977075936609394
"25.189,55.298",25.189,55.298,4,4.45,0.75,0.2946851102962431
"25.189,55.373",25.189,55.373,1,4.6,0.0,0.3240175438596491
"25.189,55.379",25.189,55.379,1,4.5,1.0,0.164567316017316
"25.189,55.383",25.189,55.383,1,4.3,1.0,0.4542980820105821
"25.189,55.384",25.189,55.384,1,4.9,0.0,0.4135028966131907
"25.189,55.406",25.189,55.406,1,4.1,0.0,0.3572397660818713
"25.189,55.407",25.189,55.407,1,4.8,0.0,
"25.19,55.232",25.19,55.232,1,4.5,0.0,
"25.19,55.264",25.19,55.264,1,4.2,1.0,0.3489660898225621
"25.19,55.265",25.19,55.265,2,3.8499999999999996,0.0,0.21526228106184997
"25.19,55.266",25.19,55.266,1,4.4,1.0,0.0687241758241758
"25.19,55.274",25.19,55.274,1,4.7,1.0,0.4515467720685112
"25.19,55.281",25.19,55.281,1,4.2,0.0,0.4801498917748917
"25.19,55.284",25.19,55.284,1,4.2,1.0,0.1396243706910373
"25.19,55.297",25.19,55.297,1,4.1,0.0,0.5468128787878788
"25.191,55.237",25.191,55.237,1,4.7,1.0,0.3433480983302411
"25.191,55.266",25.191,55.266,3,4.566666666666666,0.3333333333333333,0.5032684106237677
"25.191,55.272",25.191,55.272,2,4.8,1.0,0.39543149668099353
"25.191,55.273",25.191,55.273,2,4.699999999999999,1.0,0.33904743530422876
"25.191,55.274",25.191,55.274,1,4.2,1.0,0.4294821428571428
"25.191,55.277",25.191,55.277,1,4.6,1.0,0.4298813593813594
"25.191,55.278",25.191,55.278,5,4.540000000000001,0.8,0.4331224567099567
"25.191,55.284",25.191,55.284,1,4.7,1.0,0.5177683982683983
"25.191,55.285",25.191,55.285,1,4.4,1.0,0.4574898999635842
"25.191,55.291",25.191,55.291,2,4.550000000000001,0.0,0.4805061836855954
"25.191,55.395",25.191,55.395,1,4.7,0.0,0.4383214285714286
"25.192,55.244",25.192,55.244,1,4.7,1.0,0.4788386363636364
"25.192,55.267",25.192,55.267,1,4.4,1.0,0.3881787878787879
"25.192,55.268",25.192,55.268,1,4.4,1.0,0.3730033349366682
"25.192,55.271",25.192,55.271,1,4.5,0.0,0.4106934240362811
"25.192,55.274",25.192,55.274,1,4.0,0.0,0.367224025974026
"25.192,55.275",25.192,55.275,1,4.9,1.0,0.4623989898989899
"25.192,55.276",25.192,55.276,1,4.8,1.0,0.4730716765873016
"25.192,55.277",25.192,55.277,1,4.6,1.0,0.2802278403785756
"25.192,55.278",25.192,55.278,1,4.8,1.0,0.3819682539682539
"25.192,55.281",25.192,55.281,2,4.45,0.5,0.34968276886512184
"25.192,55.284",25.192,55.284,1,4.8,1.0,0.4485692941317941
"25.192,55.309",25.192,55.309,1,4.2,0.0,0.0882727272727273
"25.192,55.407",25.192,55.407,1,4.2,0.0,0.1433696636696636
"25.193,55.234",25.193,55.234,1,4.5,0.0,
"25.193,55.263",25.193,55.263,1,4.5,0.0,0.4356904761904762
"25.193,55.265",25.193,55.265,1,3.9,0.0,0.4803989080480678
"25.193,55.269",25.193,55.269,1,4.8,1.0,0.4821442486085344
"25.193,55.27",25.193,55.27,2,4.6,0.0,0.4277281960764103
"25.193,55.272",25.193,55.272,1,4.7,1.0,0.4068026103689613
"25.193,55.279",25.193,55.279,1,4.7,0.0,0.5027624649859944
"25.193,55.287",25.193,55.287,1,4.6,0.0,0.3418769841269842
"25.193,55.404",25.193,55.404,1,4.0,0.0,0.0739932445200302
"25.194,55.235",25.194,55.235,2,4.4,0.5,0.27093587018140586
"25.194,55.241",25.194,55.241,1,4.5,1.0,0.2057600151171579
"25.194,55.242",25.194,55.242,1,4.7,1.0,0.3604530701754386
"25.194,55.245",25.194,55.245,1,4.7,0.0,0.2399998196248196
"25.194,55.252",25.194,55.252,1,4.6,0.0,
"25.194,55.269",25.194,55.269,2,4.9,0.5,0.3732296625923096
"25.194,55.27",25.194,55.27,2,4.7,0.5,0.4255853761086217
"25.194,55.275",25.194,55.275,1,4.6,1.0,0.4563091269841269
"25.194,55.276",25.194,55.276,3,4.7,1.0,0.512471189054305
"25.194,55.277",25.194,55.277,1,4.8,0.0,0.3174757936507936
"25.194,55.281",25.194,55.281,3,4.6000000000000005,1.0,0.3244768812814865
"25.194,55.282",25.194,55.282,2,4.85,1.0,0.4539816391809248
"25.194,55.284",25.194,55.284,2,4.75,0.0,0.4258765873015873
"25.195,55.236",25.195,55.236,1,4.7,1.0,0.4038672438672439
"25.195,55.245",25.195,55.245,2,4.55,1.0,0.2986426675259659
"25.195,55.246",25.195,55.246,1,4.8,1.0,0.2880341521223874
"25.195,55.266",25.195,55.266,1,4.8,1.0,0.6156666666666666
"25.195,55.276",25.195,55.276,2,4.75,1.0,0.4707985162895423
"25.195,55.277",25.195,55.277,3,4.3,0.6666666666666666,0.4551093351093351
"25.195,55.279",25.195,55.279,12,4.65,0.9166666666666666,0.39786341612323156
"25.195,55.28",25.195,55.28,1,4.6,0.0,0.3308066137566138
"25.195,55.282",25.195,55.282,3,4.866666666666667,0.0,0.43997298534798535
"25.195,55.283",25.195,55.283,4,4.7,0.75,0.38893915477710117
"25.195,55.284",25.195,55.284,1,5.0,0.0,
"25.196,55.246",25.196,55.246,3,4.7,0.6666666666666666,0.41282919010002345
"25.196,55.247",25.196,55.247,1,4.1,1.0,0.4493515512265512
"25.196,55.269",25.196,55.269,1,4.9,0.0,0.498046626984127
"25.196,55.27",25.196,55.27,2,4.35,0.0,0.2196456538170824
"25.196,55.271",25.196,55.271,1,4.5,1.0,0.3988470238095238
"25.196,55.272",25.196,55.272,2,4.45,0.5,0.3262466445332989
"25.196,55.277",25.196,55.277,3,4.633333333333334,0.6666666666666666,0.38597691484201224
"25.196,55.278",25.196,55.278,13,4.576923076923077,0.7692307692307693,0.4102679595038418
"25.196,55.279",25.196,55.279,2,4.75,0.5,0.45540479691876745
"25.196,55.28",25.196,55.28,6,4.416666666666667,0.5,0.40226864244687777
"25.196,55.281",25.196,55.281,3,4.733333333333333,0.6666666666666666,0.3928796498790829
"25.196,55.282",25.196,55.282,1,,0.0,
"25.196,55.283",25.196,55.283,2,4.85,1.0,0.40691989341126245
"25.197,55.238",25.197,55.238,1,3.6,0.0,
"25.197,55.247",25.197,55.247,2,4.550000000000001,0.5,0.33973321222428365
"25.197,55.27",25.197,55.27,1,4.5,1.0,0.444718697968698
"25.197,55.271",25.197,55.271,4,4.75,0.75,0.4417799310674937
"25.197,55.275",25.197,55.275,1,4.5,1.0,0.4615977071737786
"25.197,55.276",25.197,55.276,13,4.746153846153846,0.6923076923076923,0.43300565681279574
"25.197,55.277",25.197,55.277,13,4.592307692307693,0.9230769230769231,0.43224731316958315
"25.197,55.278",25.197,55.278,9,4.555555555555555,0.5555555555555556,0.3698809976855022
"25.197,55.279",25.197,55.279,6,4.583333333333333,0.5,0.3554420368942299
"25.197,55.28",25.197,55.28,6,4.3,0.5,0.37959915945165945
"25.197,55.281",25.197,55.281,2,3.85,0.5,0.3998893081007705
"25.198,55.242",25.198,55.242,1,4.9,1.0,0.3755446219862419
"25.198,55.248",25.198,55.248,4,4.725,0.5,0.3162835241512873
"25.198,55.249",25.198,55.249,1,4.7,1.0,
"25.198,55.271",25.198,55.271,2,4.75,0.5,0.3670159200227382
"25.198,55.275",25.198,55.275,1,4.5,1.0,0.5283002976190476
"25.198,55.276",25.198,55.276,9,4.333333333333333,0.5555555555555556,0.36303519349861907
"25.198,55.277",25.198,55.277,4,4.575,0.75,0.38617514948403603
"25.198,55.278",25.198,55.278,4,4.275,0.25,0.22957484638899106
"25.198,55.279",25.198,55.279,3,4.133333333333333,0.0,0.16201855686985053
"25.198,55.28",25.198,55.28,2,4.6,0.5,0.378116992115728
"25.198,55.281",25.198,55.281,2,4.699999999999999,1.0,0.43045124008313235
"25.198,55.282",25.198,55.282,1,4.4,0.0,0.2931323953823954
"25.198,55.442",25.198,55.442,1,4.7,1.0,0.523325
"25.199,55.239",25.199,55.239,1,4.3,1.0,0.492166810966811
"25.199,55.247",25.199,55.247,2,4.6,0.0,0.4133345959595959
"25.199,55.248",25.199,55.248,1,4.8,0.0,
"25.199,55.275",25.199,55.275,2,4.45,0.5,0.4099086103490865
"25.199,55.276",25.199,55.276,3,4.3,0.3333333333333333,0.25298758417508416
"25.199,55.277",25.199,55.277,3,3.8333333333333335,0.0,0.03504677729677735
"25.199,55.278",25.199,55.278,2,4.6,0.5,0.37989706705331705
"25.199,55.28",25.199,55.28,2,4.35,0.5,0.4305880230880231
"25.199,55.284",25.199,55.284,1,4.2,0.0,
"25.199,55.433",25.199,55.433,1,4.7,0.0,
"25.2,55.265",25.2,55.265,1,4.5,1.0,0.3744731379731379
"25.2,55.269",25.2,55.269,4,4.5,0.5,0.4196446675293046
"25.2,55.273",25.2,55.273,1,4.8,1.0,0.4844196174196174
"25.2,55.274",25.2,55.274,3,4.55,0.3333333333333333,0.3367462675781775
"25.2,55.275",25.2,55.275,1,4.9,0.0,
"25.2,55.276",25.2,55.276,3,4.8,0.0,0.44343616722783397
"25.2,55.277",25.2,55.277,1,4.7,0.0,0.4721662869294448
"25.2,55.278",25.2,55.278,1,4.7,1.0,0.536771319001909
"25.2,55.281",25.2,55.281,1,4.5,0.0,
"25.2,55.282",25.2,55.282,1,4.4,0.0,0.436666033966034
"25.201,55.239",25.201,55.239,1,4.5,0.0,
"25.201,55.25",25.201,55.25,2,4.5,1.0,0.42168939573158326
"25.201,55.267",25.201,55.267,1,4.6,1.0,0.4222220804038986
"25.201,55.269",25.201,55.269,1,4.1,0.0,
"25.201,55.271",25.201,55.271,1,4.9,0.0,0.6140017006802722
"25.201,55.272",25.201,55.272,2,4.9,0.0,0.4475745336013193
"25.201,55.273",25.201,55.273,1,4.2,0.0,0.2535694444444444
"25.201,55.274",25.201,55.274,1,4.9,0.0,
"25.201,55.276",25.201,55.276,1,4.6,0.0,0.398024831235176
"25.201,55.281",25.201,55.281,1,4.4,0.0,0.4568048242266992
"25.201,55.464",25.201,55.464,2,4.25,0.0,0.4606721994335631
"25.202,55.24",25.202,55.24,3,4.433333333333334,0.0,0.3766138902362292
"25.202,55.245",25.202,55.245,1,5.0,0.0,
"25.202,55.25",25.202,55.25,1,4.7,1.0,0.4667381009642913
"25.202,55.251",25.202,55.251,2,4.5,0.5,0.1052819499341238
"25.202,55.259",25.202,55.259,1,4.6,0.0,
"25.202,55.263",25.202,55.263,1,4.5,1.0,0.3399869678932178
"25.202,55.27",25.202,55.27,1,4.9,1.0,0.4008820346320346
"25.202,55.271",25.202,55.271,2,4.7,1.0,0.5244497432497431
"25.202,55.273",25.202,55.273,1,4.3,0.0,
"25.202,55.276",25.202,55.276,1,4.4,0.0,
"25.202,55.278",25.202,55.278,1,3.6,0.0,
"25.202,55.345",25.202,55.345,1,4.7,0.0,0.4005223214285714
"25.202,55.348",25.202,55.348,3,4.6000000000000005,0.3333333333333333,0.4020527167277167
"25.202,55.35",25.202,55.35,1,4.8,1.0,0.4458018162393163
"25.203,55.241",25.203,55.241,2,4.5,1.0,0.3887947826479077
"25.203,55.251",25.203,55.251,1,4.6,1.0,0.3668574546485261
"25.203,55.253",25.203,55.253,1,4.9,0.0,0.4234735275689223
"25.203,55.268",25.203,55.268,2,4.55,0.5,0.4933232323232324
"25.203,55.276",25.203,55.276,1,4.9,1.0,0.4607366878922111
"25.203,55.277",25.203,55.277,1,4.7,1.0,0.3656642101284958
"25.203,55.278",25.203,55.278,1,4.6,1.0,0.5408581232492997
"25.203,55.348",25.203,55.348,2,4.65,0.0,0.3592799422799422
"25.203,55.349",25.203,55.349,3,4.933333333333334,0.6666666666666666,0.4225714810924369
"25.203,55.35",25.203,55.35,1,4.8,0.0,0.5990874098124099
"25.203,55.44",25.203,55.44,1,3.6,0.0,
"25.204,55.241",25.204,55.241,1,4.7,1.0,0.4247330303030303
"25.204,55.242",25.204,55.242,1,4.2,0.0,0.1649415069057926
"25.204,55.251",25.204,55.251,1,4.8,1.0,0.4335371295371295
"25.204,55.262",25.204,55.262,1,4.7,0.0,0.4049255651755651
"25.204,55.263",25.204,55.263,1,4.4,1.0,0.3587593415356573
"25.204,55.275",25.204,55.275,1,5.0,0.0,
"25.204,55.276",25.204,55.276,1,4.9,1.0,0.3907695195195195
"25.204,55.343",25.204,55.343,1,4.9,1.0,0.421721164021164
"25.204,55.344",25.204,55.344,1,3.9,0.0,0.388032196969697
"25.204,55.347",25.204,55.347,2,4.800000000000001,0.0,0.4815458220275205
"25.204,55.348",25.204,55.348,1,4.9,0.0,
"25.204,55.349",25.204,55.349,1,,0.0,
"25.205,55.243",25.205,55.243,1,4.6,1.0,0.4749655760905761
"25.205,55.248",25.205,55.248,2,4.85,0.0,
"25.205,55.252",25.205,55.252,2,4.85,0.5,0.3715955226060489
"25.205,55.253",25.205,55.253,1,4.5,1.0,
"25.205,55.263",25.205,55.263,1,4.7,0.0,0.4881349206349206
"25.205,55.271",25.205,55.271,7,4.266666666666667,0.0,0.0388487103174603
"25.205,55.275",25.205,55.275,2,4.75,0.0,0.4543768344472292
"25.205,55.276",25.205,55.276,2,4.9,0.5,0.5118144249999513
"25.205,55.342",25.205,55.342,1,5.0,0.0,0.4024290043290043
"25.205,55.343",25.205,55.343,6,4.75,0.6666666666666666,0.4210861382179758
"25.205,55.344",25.205,55.344,1,4.8,1.0,0.405968253968254
"25.205,55.345",25.205,55.345,1,4.6,0.0,0.4674764818514818
"25.206,55.241",25.206,55.241,1,4.9,0.0,0.509252380952381
"25.206,55.243",25.206,55.243,2,4.550000000000001,1.0,0.3634373702697453
"25.206,55.252",25.206,55.252,1,4.8,1.0,0.3382154761904762
"25.206,55.254",25.206,55.254,1,4.9,0.0,
"25.206,55.263",25.206,55.263,2,4.7,0.0,0.4275319302721088
"25.206,55.269",25.206,55.269,3,4.5,0.6666666666666666,0.388362252628324
"25.206,55.273",25.206,55.273,5,4.84,1.0,0.3925642196999471
"25.206,55.275",25.206,55.275,1,4.4,0.0,0.3729689754689754
"25.206,55.343",25.206,55.343,5,4.68,1.0,0.37338524954300945
"25.206,55.344",25.206,55.344,3,4.833333333333333,0.3333333333333333,0.5491575381140599
"25.206,55.426",25.206,55.426,1,4.6,0.0,0.6345277777777778
"25.207,55.254",25.207,55.254,3,4.566666666666666,1.0,0.4849095804988662
"25.207,55.261",25.207,55.261,2,4.7,1.0,0.37683871769351684
"25.207,55.263",25.207,55.263,1,4.2,0.0,0.3913903430619559
"25.207,55.276",25.207,55.276,3,4.8,0.6666666666666666,0.42643950438748823
"25.207,55.342",25.207,55.342,4,4.675,0.5,0.3592728264046181
"25.207,55.343",25.207,55.343,2,4.55,1.0,0.3560178383717177
"25.207,55.347",25.207,55.347,1,4.8,0.0,0.49601920995671
"25.207,55.425",25.207,55.425,1,4.4,0.0,0.3539047619047619
"25.208,55.249",25.208,55.249,1,3.4,0.0,
"25.208,55.255",25.208,55.255,3,4.7,0.3333333333333333,0.43178002645502644
"25.208,55.261",25.208,55.261,2,4.4,0.0,0.3962637100218621
"25.208,55.262",25.208,55.262,4,4.7,0.75,0.4414212529186213
"25.208,55.263",25.208,55.263,2,4.5,1.0,0.3367487770633151
"25.208,55.264",25.208,55.264,3,4.633333333333333,0.6666666666666666,0.380853475781662
"25.208,55.268",25.208,55.268,1,4.7,1.0,0.4849478021978021
"25.208,55.272",25.208,55.272,1,4.6,0.0,0.3309445646945647
"25.208,55.276",25.208,55.276,4,4.125,0.25,0.28597405788655783
"25.208,55.277",25.208,55.277,4,4.6,0.0,0.3803840187590187
"25.208,55.278",25.208,55.278,5,4.4,0.4,0.3807415546837422
"25.208,55.342",25.208,55.342,1,4.6,1.0,0.4169633699633699
"25.208,55.343",25.208,55.343,1,4.9,0.0,
"25.208,55.347",25.208,55.347,1,4.8,0.0,0.4584252511808412
"25.209,55.261",25.209,55.261,2,4.3,0.5,0.26319672232529373
"25.209,55.263",25.209,55.263,1,4.9,1.0,0.491311161426293
"25.209,55.265",25.209,55.265,1,4.5,1.0,0.3523410478410478
"25.209,55.271",25.209,55.271,1,4.6,0.0,0.38305426716141
"25.209,55.273",25.209,55.273,1,4.5,1.0,0.3371833333333334
"25.209,55.275",25.209,55.275,2,4.5,0.0,0.5096706864564007
"25.209,55.277",25.209,55.277,4,4.575,0.0,0.32138048664298663
"25.209,55.278",25.209,55.278,2,4.85,0.5,0.42819901516612036
"25.209,55.343",25.209,55.343,4,4.875,0.75,0.4878525728288595
"25.209,55.344",25.209,55.344,4,4.475,0.5,0.40974746512304716
"25.209,55.412",25.209,55.412,1,4.3,0.0,
"25.209,55.417",25.209,55.417,1,4.2,0.0,0.4186670274170274
"25.21,55.235",25.21,55.235,1,3.9,0.0,0.2654908424908425
"25.21,55.243",25.21,55.243,1,4.7,0.0,0.3886900871459695
"25.21,55.244",25.21,55.244,1,4.7,1.0,0.4512989441114441
"25.21,55.255",25.21,55.255,1,4.6,1.0,
"25.21,55.273",25.21,55.273,1,4.3,1.0,0.1906587301587301
"25.21,55.278",25.21,55.278,1,5.0,0.0,
"25.21,55.279",25.21,55.279,1,5.0,0.0,
"25.21,55.344",25.21,55.344,1,4.9,0.0,0.5173506493506493
"25.21,55.388",25.21,55.388,1,4.7,0.0,
"25.21,55.423",25.21,55.423,1,5.0,0.0,
"25.211,55.256",25.211,55.256,5,4.7,0.6,0.38342527381281516
"25.211,55.274",25.211,55.274,1,4.6,1.0,0.4262664603576677
"25.211,55.28",25.211,55.28,1,4.4,1.0,0.4745706168831168
"25.211,55.282",25.211,55.282,2,4.65,0.5,0.3629181249004618
"25.211,55.315",25.211,55.315,1,4.8,1.0,0.1928751450074979
"25.211,55.316",25.211,55.316,1,4.9,0.0,0.5523600288600289
"25.211,55.416",25.211,55.416,1,3.7,0.0,0.2118368079289131
"25.212,55.248",25.212,55.248,1,4.8,1.0,0.3897174122174122
"25.212,55.275",25.212,55.275,2,4.4,0.5,0.2958696855847842
"25.212,55.277",25.212,55.277,3,4.866666666666666,0.3333333333333333,0.47877362077406715
"25.212,55.279",25.212,55.279,1,4.7,0.0,0.4410170217209691
"25.212,55.28",25.212,55.28,6,4.433333333333334,0.5,0.4286465822432928
"25.212,55.281",25.212,55.281,2,4.7,1.0,0.35912281367954213
"25.212,55.282",25.212,55.282,2,4.75,0.5,0.47750100296528863
"25.212,55.316",25.212,55.316,1,4.2,0.0,
"25.212,55.372",25.212,55.372,1,4.9,0.0,0.4515134199134198
"25.213,55.249",25.213,55.249,1,4.3,1.0,0.4301498871498871
"25.213,55.273",25.213,55.273,2,4.65,0.5,0.3260313991563991
"25.213,55.277",25.213,55.277,3,4.3999999999999995,0.6666666666666666,0.41569324024940496
"25.213,55.279",25.213,55.279,4,4.525,0.25,0.3464604585055713
"25.213,55.28",25.213,55.28,6,4.616666666666666,0.0,0.37324256673555517
"25.213,55.282",25.213,55.282,3,4.233333333333333,0.6666666666666666,0.4358424492355865
"25.213,55.283",25.213,55.283,3,4.3999999999999995,1.0,0.3537915807443585
"25.214,55.259",25.214,55.259,1,4.6,1.0,0.3664627100840336
"25.214,55.276",25.214,55.276,1,4.6,1.0,0.4300645021645022
"25.214,55.278",25.214,55.278,1,4.9,1.0,0.4159023260492367
"25.214,55.28",25.214,55.28,3,4.633333333333334,0.3333333333333333,0.3144346318364175
"25.214,55.281",25.214,55.281,1,4.4,0.0,
"25.214,55.282",25.214,55.282,8,4.675,0.625,0.456653049074823
"25.214,55.283",25.214,55.283,7,4.5,0.7142857142857143,0.4197635152170033
"25.214,55.408",25.214,55.408,1,4.2,0.0,0.3203731684981685
"25.215,55.248",25.215,55.248,1,5.0,0.0,
"25.215,55.25",25.215,55.25,1,4.7,1.0,0.3819179550608121
"25.215,55.251",25.215,55.251,4,4.45,0.5,0.36582610753444084
"25.215,55.252",25.215,55.252,3,4.7,1.0,0.4629408034982787
"25.215,55.253",25.215,55.253,1,4.7,1.0,0.3492763772175536
"25.215,55.259",25.215,55.259,1,4.4,0.0,0.3595697450697451
"25.215,55.274",25.215,55.274,1,4.4,0.0,0.4193055555555555
"25.215,55.275",25.215,55.275,1,4.2,1.0,0.374962962962963
"25.215,55.276",25.215,55.276,1,4.6,1.0,0.39073125191307
"25.215,55.28",25.215,55.28,1,4.8,1.0,0.3681640022675737
"25.215,55.281",25.215,55.281,1,4.7,1.0,0.3783694083694083
"25.215,55.283",25.215,55.283,2,4.4,1.0,0.3787197859406253
"25.215,55.317",25.215,55.317,1,4.6,0.0,0.3825824855699856
"25.215,55.318",25.215,55.318,1,4.8,0.0,0.4049188311688311
"25.215,55.375",25.215,55.375,1,4.2,1.0,0.1988547008547008
"25.215,55.408",25.215,55.408,7,4.471428571428571,0.5714285714285714,0.34318561365383093
"25.215,55.409",25.215,55.409,1,4.3,0.0,0.4682095238095238
"25.216,55.251",25.216,55.251,4,4.45,1.0,0.3833746640098877
"25.216,55.252",25.216,55.252,2,4.25,1.0,0.2996487114076399
"25.216,55.253",25.216,55.253,6,4.466666666666667,0.5,0.3676151697997051
"25.216,55.257",25.216,55.257,1,4.3,0.0,0.3020245204357047
"25.216,55.259",25.216,55.259,2,3.65,0.0,0.28465521434583935
"25.216,55.315",25.216,55.315,1,4.8,0.0,0.4200396825396826
"25.216,55.375",25.216,55.375,1,4.9,0.0,0.4581190476190476
"25.216,55.405",25.216,55.405,1,4.9,1.0,0.4308282967032967
"25.216,55.406",25.216,55.406,1,4.9,1.0,0.380681746031746
"25.216,55.407",25.216,55.407,1,4.8,1.0,0.3323635881662197
